scenario,n_society,alpha,seed,n_harmful,placement,feedback_strength,retail_wealth_scale,asset_liquidity_scale,defense,defense_mode,label,collapse_rate,collapse_day,max_collapse_score,retail_loss_pct_30d,harmful_profit,wealth_transfer,price_dislocation_max,liquidity_stress_max,social_cascade_peak,intervention_cost,utility_loss,false_positive_rate
s1,5000,0.03,3,150,,nan,nan,nan,0,,per_agent_capacity,1.0,7,1.3587107400315306,0.0010424164919919268,-46792.526288781315,-0.9255363512391456,0.32796551233124416,1.3118620493249766,0.6181443298969073,0.0,0.0,0.0
s1,5000,0.03,4,150,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.1741586503112427,-0.00012852936308623588,-13175.385166536085,-2.113582605492874,0.32356177340581743,1.2942470936232695,0.6381443298969072,0.0,0.0,0.0
s1,5000,0.03,5,150,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.352932737809408,0.0010898011982342633,-48588.5844802456,-0.919274529842665,0.3317240885373005,1.326896354149202,0.6121649484536082,0.0,0.0,0.0
s1,5000,0.03,6,150,,nan,nan,nan,0,,per_agent_capacity,1.0,7,1.2195230355081685,-0.0002555553510390299,-6688.471667610109,-0.5396350800762376,0.2920639893761816,1.1682559575047264,0.6228865979381444,0.0,0.0,0.0
s1,5000,0.03,7,150,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.06454380227036,3.304335229943708e-06,9734.077046584338,60.73918218056283,0.303733142253882,1.2149325690155282,0.5962886597938144,0.0,0.0,0.0
s1,5000,0.03,8,150,,nan,nan,nan,0,,per_agent_capacity,1.0,7,1.5702917308842579,0.0005264218988393999,-23584.55414075777,-0.9237447528148924,0.39102136949543637,1.5640854779817452,0.6369072164948454,0.0,0.0,0.0
s1,5000,0.03,9,150,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.213184858855287,0.0007488773480487853,-61098.01203500945,-1.6821884501466404,0.3788662761318283,1.5154651045273129,0.6311340206185567,0.0,0.0,0.0
s1,5000,0.03,10,150,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.656037195337594,0.0004124826820426688,-49746.531698632985,-2.4866539352112587,0.45783551450519855,1.8313420580207942,0.6197938144329896,0.0,0.0,0.0
s1,5000,0.03,11,150,,nan,nan,nan,0,,per_agent_capacity,1.0,7,1.1105031511243717,0.0007847229417988012,-63637.302469976246,-1.6720669925491722,0.25579895635347977,1.0231958254139188,0.6323711340206185,0.0,0.0,0.0
s1,5000,0.03,12,150,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.2415875245516883,0.000326468656731635,-44469.10631215572,-2.808504801412098,0.3877659467316648,1.551063786926659,0.6261855670103093,0.0,0.0,0.0
s1,5000,0.03,13,150,,nan,nan,nan,0,,per_agent_capacity,1.0,8,1.1386295266388216,0.0005616362774562589,9002.327453644946,0.33048968967052106,0.2857450924472286,1.1429803697889147,0.6325773195876289,0.0,0.0,0.0
s1,5000,0.03,14,150,,nan,nan,nan,0,,per_agent_capacity,1.0,7,1.1826727809541953,0.00023050715519180618,-62.86198357865214,-0.005622920345692538,0.2738202284370178,1.0952809137480712,0.6107216494845361,0.0,0.0,0.0
s1,5000,0.03,15,150,,nan,nan,nan,0,,per_agent_capacity,1.0,3,2.007706546355227,0.0004900540101136436,96301.96371622197,4.0518135926345815,0.5279357139969739,2.111742855987896,0.6383505154639175,0.0,0.0,0.0
s1,5000,0.03,16,150,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.1483724917122806,0.0006650209117247579,-63861.210532955825,-1.9799768205111663,0.3199402892283581,1.2797611569134322,0.6028865979381444,0.0,0.0,0.0
s1,5000,0.03,17,150,,nan,nan,nan,0,,per_agent_capacity,1.0,6,2.5960878999604504,0.0006311020994946822,-63237.967421790585,-2.0660295980446546,0.7174696179880249,2.8698784719520996,0.657938144329897,0.0,0.0,0.0
s1,5000,0.03,18,150,,nan,nan,nan,0,,per_agent_capacity,1.0,7,1.060899995100238,0.0008706982831140769,-4483.843805687502,-0.10617959118454058,0.22929915758674305,0.9171966303469723,0.6519587628865979,0.0,0.0,0.0
s1,5000,0.03,19,150,,nan,nan,nan,0,,per_agent_capacity,1.0,6,1.1423373827294825,0.000790391406041906,-45660.25692093372,-1.1911169442269933,0.2722233891182083,1.0888935564728333,0.6515463917525773,0.0,0.0,0.0
s1,5000,0.03,20,150,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.1164943923882054,0.0004420941667413896,-66180.7532680612,-3.086563262827838,0.3295790932874517,1.3183163731498069,0.6292783505154639,0.0,0.0,0.0
s1,200,0.005,1,1,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.928133075868865,-0.00026562032324210484,-8487.308346521284,-3.211334898283564,0.2869376602801937,1.1477506411207745,0.020100502512562814,0.0,0.0,0.0
s1,200,0.005,2,1,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.8141591222592828,-0.0005022752240307666,-6896.152021831775,-1.3798821284618434,0.25130890096712294,1.005235603868492,0.020100502512562814,0.0,0.0,0.0
s1,200,0.005,3,1,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,7,0.9756190449174809,0.0005862073829610968,-15268.082806787424,-2.6176413479273313,0.3015744418473507,1.2062977673894029,0.020100502512562814,0.0,0.0,0.0
s1,200,0.005,4,1,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,4,1.0271485288829008,3.8811098674321594e-05,-8503.162878987205,-22.01919716935207,0.32081811128338766,1.2832724451335507,0.020100502512562814,0.0,0.0,0.0
s1,200,0.005,5,1,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,4,1.0895299845466597,-3.383549123852696e-06,-17999.664480423555,-534.649103456895,0.33795872591577586,1.3518349036631037,0.020100502512562814,0.0,0.0,0.0
s1,200,0.005,6,1,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.9315950284681513,-0.0008670605688772384,-9581.469753159501,-1.11060497824746,0.29092292316392193,1.1636916926556875,0.020100502512562814,0.0,0.0,0.0
s1,200,0.005,7,1,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,4,0.972112984746402,-5.614535142597391e-05,-3515.8176852399774,-6.2934597808204105,0.30353569966369365,1.2141427986547746,0.020100502512562814,0.0,0.0,0.0
s1,200,0.005,8,1,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,5,1.236524788042015,0.0001676734731391297,-14004.67009466511,-8.394318467771273,0.383855994623324,1.535423978493296,0.020100502512562814,0.0,0.0,0.0
s1,200,0.005,9,1,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,4,1.2103897400214696,0.0004144554542735144,-13177.932063401066,-3.1955552016450133,0.37806470609875575,1.512258824395023,0.020100502512562814,0.0,0.0,0.0
s1,200,0.005,10,1,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,4,1.3065242644061452,-1.721425916456697e-06,-11036.76205973429,-644.3625060812416,0.4057687264323663,1.6230749057294651,0.020100502512562814,0.0,0.0,0.0
s1,200,0.005,11,1,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.7759908034305637,0.0005253657616027186,-13870.521138386684,-2.653431812363983,0.23939488999940547,0.957579559997622,0.020100502512562814,0.0,0.0,0.0
s1,200,0.005,12,1,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,3,1.3045531032641913,0.0002933804053818835,-12529.778483119153,-4.2922914970064365,0.4059403681022543,1.6237614724090172,0.020100502512562814,0.0,0.0,0.0
s1,200,0.005,13,1,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.9107178663640193,0.0009634265612902578,-9961.198261134501,-1.0391300111547748,0.2844734477990221,1.1378937911960882,0.020100502512562814,0.0,0.0,0.0
s1,200,0.005,14,1,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.8855416850345065,-4.377755474954394e-05,-8607.439076950424,-19.760565863352127,0.27367228881141076,1.0946891552456428,0.020100502512562814,0.0,0.0,0.0
s1,200,0.005,15,1,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,3,1.3932203423926492,0.00024268054587532528,-5230.396636222227,-2.1660904121687676,0.435135660860565,1.74054264344226,0.020100502512562814,0.0,0.0,0.0
s1,200,0.005,16,1,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,3,1.0241864570023465,0.0006182602992402998,-18997.56895995271,-3.0881869908300277,0.31994027835709254,1.2797611134283704,0.020100502512562814,0.0,0.0,0.0
s1,200,0.005,17,1,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.8796924401524279,-0.0009409273642711529,-19159.923141890322,-2.0465133541545786,0.27201671379005615,1.0880668551602248,0.020100502512562814,0.0,0.0,0.0
s1,200,0.005,18,1,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.9213677458067551,0.00027615149750126217,-10330.437305056956,-3.7596569796841477,0.28609536866369495,1.1443814746547796,0.020100502512562814,0.0,0.0,0.0
s1,200,0.005,19,1,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.780659813466325,0.0005570979945284863,-10440.162776062556,-1.883443489052802,0.24383818471647456,0.9753527388658982,0.020100502512562814,0.0,0.0,0.0
s1,200,0.005,20,1,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,3,1.0520484024476273,-0.0004984897114636011,-16739.807896772138,-3.3749798937771684,0.32862944298025243,1.3145177719210097,0.020100502512562814,0.0,0.0,0.0
s1,200,0.0075,1,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,1.0317525600909083,0.00017863731778123312,-6388.022544357576,-3.612094104830704,0.28206990525179243,1.1282796210071697,0.25757575757575757,0.0,0.0,0.0
s1,200,0.0075,2,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,10,0.8857854414054386,-0.0002602092778231158,2394.6248064903775,0.9295644475417661,0.20722496293842754,0.8288998517537101,0.4444444444444444,0.0,0.0,0.0
s1,200,0.0075,3,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,1.0569672475517904,0.00041995685341551597,-16833.757164922194,-4.048938593998616,0.2711084480975295,1.0844337923901177,0.3787878787878788,0.0,0.0,0.0
s1,200,0.0075,4,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,4,1.033065884242494,-0.0010942130338963158,-8274.622409553383,-0.7638553184046905,0.3226644638615043,1.2906578554460175,0.1414141414141414,0.0,0.0,0.0
s1,200,0.0075,5,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,4,1.0597667507052628,0.00041415609459703165,-13993.873959601275,-3.4130190056898364,0.33098436190741354,1.3239374476296542,0.3434343434343434,0.0,0.0,0.0
s1,200,0.0075,6,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.9330242205725908,-0.0005685251675937513,-10066.440206476022,-1.7885085833084249,0.2913680721890174,1.1654722887560696,0.09090909090909091,0.0,0.0,0.0
s1,200,0.0075,7,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,4,0.9725743907801085,-0.00038310616838905696,-9605.174160616996,-2.532508459112684,0.3036784835781137,1.2147139343124547,0.3484848484848485,0.0,0.0,0.0
s1,200,0.0075,8,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.9862303841369499,0.0004145353266248724,-12034.118921467278,-2.9323618272104164,0.27568632647102537,1.1027453058841017,0.25252525252525254,0.0,0.0,0.0
s1,200,0.0075,9,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,4,1.211729933161491,0.00042770103492219036,-12128.527934465266,-2.864392956138265,0.3784822263951904,1.5139289055807614,0.12626262626262627,0.0,0.0,0.0
s1,200,0.0075,10,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,4,1.50788953581411,-8.781049281227017e-05,-15495.188953842677,-17.824414272955106,0.45364053566583473,1.8145621426633394,0.2727272727272727,0.0,0.0,0.0
s1,200,0.0075,11,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.8616423125822176,0.00026032648606959615,-14844.04490868171,-5.759684687725409,0.2430203343111322,0.9720813372445289,0.23232323232323232,0.0,0.0,0.0
s1,200,0.0075,12,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,3,1.241656647625524,-1.0128317796484087e-05,-12385.359744742687,-123.51966674043167,0.38671359887608314,1.5468543955043326,0.11616161616161616,0.0,0.0,0.0
s1,200,0.0075,13,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.8817860742165801,0.0009779734306154077,-3863.65569543303,-0.39905813373514554,0.2754416012522791,1.1017664050091165,0.13131313131313133,0.0,0.0,0.0
s1,200,0.0075,14,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.7930520310595472,0.0005496651089979768,-2611.348648393294,-0.4798787232968943,0.23402149915762901,0.9360859966305162,0.20707070707070707,0.0,0.0,0.0
s1,200,0.0075,15,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,3,1.3927350913308714,0.00039268812787878995,-4352.662695705076,-1.119623608004207,0.43498294500873363,1.7399317800349348,0.3686868686868687,0.0,0.0,0.0
s1,200,0.0075,16,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,3,1.179630497305962,-0.00019652943437599172,-18761.578601351997,-9.642875916519829,0.33848861255769647,1.3539544502307859,0.26262626262626265,0.0,0.0,0.0
s1,200,0.0075,17,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.8801574235228857,0.0008504633933017877,-14748.696412674733,-1.7517124501124106,0.24664775261184843,0.9865910104473938,0.18181818181818182,0.0,0.0,0.0
s1,200,0.0075,18,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.8890004322208268,-0.0002361972023347261,-9351.389974922,-3.9991364699277927,0.2415929107522283,0.9663716430089133,0.23232323232323232,0.0,0.0,0.0
s1,200,0.0075,19,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.8885619975426633,0.0005647501455006576,-13421.128831310198,-2.4004767235932367,0.2693377680004172,1.0773510720016688,0.26262626262626265,0.0,0.0,0.0
s1,200,0.0075,20,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,3,1.0967596318719437,-0.0008586215380850164,-13754.941251123906,-1.6181611379826124,0.3307418071217533,1.322967228487013,0.21212121212121213,0.0,0.0,0.0
s1,200,0.01,1,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,1.0317525600909083,0.00017863731778123312,-6388.022544357576,-3.612094104830704,0.28206990525179243,1.1282796210071697,0.25757575757575757,0.0,0.0,0.0
s1,200,0.01,2,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,10,0.8857854414054386,-0.0002602092778231158,2394.6248064903775,0.9295644475417661,0.20722496293842754,0.8288998517537101,0.4444444444444444,0.0,0.0,0.0
s1,200,0.01,3,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,1.0569672475517904,0.00041995685341551597,-16833.757164922194,-4.048938593998616,0.2711084480975295,1.0844337923901177,0.3787878787878788,0.0,0.0,0.0
s1,200,0.01,4,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,4,1.033065884242494,-0.0010942130338963158,-8274.622409553383,-0.7638553184046905,0.3226644638615043,1.2906578554460175,0.1414141414141414,0.0,0.0,0.0
s1,200,0.01,5,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,4,1.0597667507052628,0.00041415609459703165,-13993.873959601275,-3.4130190056898364,0.33098436190741354,1.3239374476296542,0.3434343434343434,0.0,0.0,0.0
s1,200,0.01,6,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.9330242205725908,-0.0005685251675937513,-10066.440206476022,-1.7885085833084249,0.2913680721890174,1.1654722887560696,0.09090909090909091,0.0,0.0,0.0
s1,200,0.01,7,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,4,0.9725743907801085,-0.00038310616838905696,-9605.174160616996,-2.532508459112684,0.3036784835781137,1.2147139343124547,0.3484848484848485,0.0,0.0,0.0
s1,200,0.01,8,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.9862303841369499,0.0004145353266248724,-12034.118921467278,-2.9323618272104164,0.27568632647102537,1.1027453058841017,0.25252525252525254,0.0,0.0,0.0
s1,200,0.01,9,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,4,1.211729933161491,0.00042770103492219036,-12128.527934465266,-2.864392956138265,0.3784822263951904,1.5139289055807614,0.12626262626262627,0.0,0.0,0.0
s1,200,0.01,10,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,4,1.50788953581411,-8.781049281227017e-05,-15495.188953842677,-17.824414272955106,0.45364053566583473,1.8145621426633394,0.2727272727272727,0.0,0.0,0.0
s1,200,0.01,11,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.8616423125822176,0.00026032648606959615,-14844.04490868171,-5.759684687725409,0.2430203343111322,0.9720813372445289,0.23232323232323232,0.0,0.0,0.0
s1,200,0.01,12,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,3,1.241656647625524,-1.0128317796484087e-05,-12385.359744742687,-123.51966674043167,0.38671359887608314,1.5468543955043326,0.11616161616161616,0.0,0.0,0.0
s1,200,0.01,13,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.8817860742165801,0.0009779734306154077,-3863.65569543303,-0.39905813373514554,0.2754416012522791,1.1017664050091165,0.13131313131313133,0.0,0.0,0.0
s1,200,0.01,14,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.7930520310595472,0.0005496651089979768,-2611.348648393294,-0.4798787232968943,0.23402149915762901,0.9360859966305162,0.20707070707070707,0.0,0.0,0.0
s1,200,0.01,15,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,3,1.3927350913308714,0.00039268812787878995,-4352.662695705076,-1.119623608004207,0.43498294500873363,1.7399317800349348,0.3686868686868687,0.0,0.0,0.0
s1,200,0.01,16,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,3,1.179630497305962,-0.00019652943437599172,-18761.578601351997,-9.642875916519829,0.33848861255769647,1.3539544502307859,0.26262626262626265,0.0,0.0,0.0
s1,200,0.01,17,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.8801574235228857,0.0008504633933017877,-14748.696412674733,-1.7517124501124106,0.24664775261184843,0.9865910104473938,0.18181818181818182,0.0,0.0,0.0
s1,200,0.01,18,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.8890004322208268,-0.0002361972023347261,-9351.389974922,-3.9991364699277927,0.2415929107522283,0.9663716430089133,0.23232323232323232,0.0,0.0,0.0
s1,200,0.01,19,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.8885619975426633,0.0005647501455006576,-13421.128831310198,-2.4004767235932367,0.2693377680004172,1.0773510720016688,0.26262626262626265,0.0,0.0,0.0
s1,200,0.01,20,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,3,1.0967596318719437,-0.0008586215380850164,-13754.941251123906,-1.6181611379826124,0.3307418071217533,1.322967228487013,0.21212121212121213,0.0,0.0,0.0
s1,200,0.0125,1,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,1.0317525600909083,0.00017863731778123312,-6388.022544357576,-3.612094104830704,0.28206990525179243,1.1282796210071697,0.25757575757575757,0.0,0.0,0.0
s1,200,0.0125,2,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,10,0.8857854414054386,-0.0002602092778231158,2394.6248064903775,0.9295644475417661,0.20722496293842754,0.8288998517537101,0.4444444444444444,0.0,0.0,0.0
s1,200,0.0125,3,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,1.0569672475517904,0.00041995685341551597,-16833.757164922194,-4.048938593998616,0.2711084480975295,1.0844337923901177,0.3787878787878788,0.0,0.0,0.0
s1,200,0.0125,4,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,4,1.033065884242494,-0.0010942130338963158,-8274.622409553383,-0.7638553184046905,0.3226644638615043,1.2906578554460175,0.1414141414141414,0.0,0.0,0.0
s1,200,0.0125,5,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,4,1.0597667507052628,0.00041415609459703165,-13993.873959601275,-3.4130190056898364,0.33098436190741354,1.3239374476296542,0.3434343434343434,0.0,0.0,0.0
s1,200,0.0125,6,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.9330242205725908,-0.0005685251675937513,-10066.440206476022,-1.7885085833084249,0.2913680721890174,1.1654722887560696,0.09090909090909091,0.0,0.0,0.0
s1,200,0.0125,7,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,4,0.9725743907801085,-0.00038310616838905696,-9605.174160616996,-2.532508459112684,0.3036784835781137,1.2147139343124547,0.3484848484848485,0.0,0.0,0.0
s1,200,0.0125,8,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.9862303841369499,0.0004145353266248724,-12034.118921467278,-2.9323618272104164,0.27568632647102537,1.1027453058841017,0.25252525252525254,0.0,0.0,0.0
s1,200,0.0125,9,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,4,1.211729933161491,0.00042770103492219036,-12128.527934465266,-2.864392956138265,0.3784822263951904,1.5139289055807614,0.12626262626262627,0.0,0.0,0.0
s1,200,0.0125,10,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,4,1.50788953581411,-8.781049281227017e-05,-15495.188953842677,-17.824414272955106,0.45364053566583473,1.8145621426633394,0.2727272727272727,0.0,0.0,0.0
s1,200,0.0125,11,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.8616423125822176,0.00026032648606959615,-14844.04490868171,-5.759684687725409,0.2430203343111322,0.9720813372445289,0.23232323232323232,0.0,0.0,0.0
s1,200,0.0125,12,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,3,1.241656647625524,-1.0128317796484087e-05,-12385.359744742687,-123.51966674043167,0.38671359887608314,1.5468543955043326,0.11616161616161616,0.0,0.0,0.0
s1,200,0.0125,13,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.8817860742165801,0.0009779734306154077,-3863.65569543303,-0.39905813373514554,0.2754416012522791,1.1017664050091165,0.13131313131313133,0.0,0.0,0.0
s1,200,0.0125,14,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.7930520310595472,0.0005496651089979768,-2611.348648393294,-0.4798787232968943,0.23402149915762901,0.9360859966305162,0.20707070707070707,0.0,0.0,0.0
s1,200,0.0125,15,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,3,1.3927350913308714,0.00039268812787878995,-4352.662695705076,-1.119623608004207,0.43498294500873363,1.7399317800349348,0.3686868686868687,0.0,0.0,0.0
s1,200,0.0125,16,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,3,1.179630497305962,-0.00019652943437599172,-18761.578601351997,-9.642875916519829,0.33848861255769647,1.3539544502307859,0.26262626262626265,0.0,0.0,0.0
s1,200,0.0125,17,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.8801574235228857,0.0008504633933017877,-14748.696412674733,-1.7517124501124106,0.24664775261184843,0.9865910104473938,0.18181818181818182,0.0,0.0,0.0
s1,200,0.0125,18,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.8890004322208268,-0.0002361972023347261,-9351.389974922,-3.9991364699277927,0.2415929107522283,0.9663716430089133,0.23232323232323232,0.0,0.0,0.0
s1,200,0.0125,19,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.8885619975426633,0.0005647501455006576,-13421.128831310198,-2.4004767235932367,0.2693377680004172,1.0773510720016688,0.26262626262626265,0.0,0.0,0.0
s1,200,0.0125,20,2,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,3,1.0967596318719437,-0.0008586215380850164,-13754.941251123906,-1.6181611379826124,0.3307418071217533,1.322967228487013,0.21212121212121213,0.0,0.0,0.0
s1,200,0.015,1,3,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.8135305639851261,0.00022265589425917053,1675.0496266048867,0.7637606011784903,0.22857506998243082,0.9143002799297233,0.16243654822335024,0.0,0.0,0.0
s1,200,0.015,2,3,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.8631072324453729,-0.0003881167357815855,-4042.080473138718,-1.0573197751564398,0.2110146319497548,0.8440585277990191,0.3756345177664975,0.0,0.0,0.0
s1,200,0.015,3,3,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,6,1.226949280217771,0.000770499356069654,-17228.66052536934,-2.2700896212688515,0.37273932868430704,1.4909573147372281,0.1218274111675127,0.0,0.0,0.0
s1,200,0.015,4,3,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,4,1.0352109836635737,0.00044302278500144856,-7335.676489520469,-1.6810393395412384,0.3232484924161657,1.2929939696646628,0.27918781725888325,0.0,0.0,0.0
s1,200,0.015,5,3,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,4,1.0623077575815456,0.00039314329424201686,-23646.953326511895,-6.106439958748037,0.3316799537692367,1.326719815076947,0.29949238578680204,0.0,0.0,0.0
s1,200,0.015,6,3,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,13,1.1628925599261963,-0.0004252524838358315,-9531.64299390465,-2.2755410692452105,0.292805308450135,1.1712212338005399,0.4517766497461929,0.0,0.0,0.0
s1,200,0.015,7,3,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,4,0.976629956985379,-0.0005695061512771748,5025.812410826562,0.8959249366775238,0.30366635240736867,1.2146654096294744,0.14213197969543148,0.0,0.0,0.0
s1,200,0.015,8,3,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.8282200936170603,2.9031060068929557e-05,-15076.556425367715,-52.723354293138705,0.2585274388908079,1.0341097555632315,0.1218274111675127,0.0,0.0,0.0
s1,200,0.015,9,3,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,4,1.2130836728164973,0.00010490628861023237,-16033.998099606833,-15.516868316616419,0.3788121036799253,1.515248414719701,0.1319796954314721,0.0,0.0,0.0
s1,200,0.015,10,3,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,4,1.0829190550846568,-0.0001849510694140105,-21667.49995676102,-11.893665689380548,0.3267286531786665,1.306914612714666,0.2436548223350254,0.0,0.0,0.0
s1,200,0.015,11,3,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.8883916523713447,0.0006025547071060326,-17139.451674778247,-2.887780702377348,0.2309206509105467,0.9236826036421868,0.29949238578680204,0.0,0.0,0.0
s1,200,0.015,12,3,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,1.0,3,1.424086801313992,-0.00030258672150561044,-26472.87250180659,-8.882085954882559,0.4375952010465548,1.7503808041862192,0.09137055837563451,0.0,0.0,0.0
s1,200,0.015,13,3,,nan,5.0,2.23606797749979,0,,fixed_total_capacity,0.0,-1,0.9149001987911074,0.0006147181828255732,-2117.347304200637,-0.3496872602493434,0.2857138140201376,1.1428552560805505,0.19796954314720813,0.0,0.0,0.0
